Image URL,Description,Country,Weather,Time of Day,Season,Activity,Mood/Emotion
Images/image_0954.jpg,"A bright, colorful Tokyo street glowing with neon signs as people walk through the lively nightlife.",Japan,Sunny,Evening,Not Clear,Walking,Excitement
Images/image_0955.jpg,A bright coastal view of Alexandria with the historic Citadel of Qaitbay surrounded by blue water and boats.,Egypt,Sunny,Afternoon,Summer,Sightseeing,Curiosity
Images/image_0956.jpg,"An aerial view of Acre (Akka), showing its historic old city, ancient sea walls, and the Mediterranean coastline. I chose this place because it is a beautiful and culturally rich Palestinian city.",Palestine,Sunny,Evening,Summer,Sightseeing,Nostalgia
Images/image_0957.jpg,Snow-capped peaks of Mount Everest and the Himalayas under a cloudy sky.,Nepal,Cloudy,Morning,Winter,Hiking,Adventure
Images/image_0958.jpg,The twin spires of Cologne Cathedral rising above autumn trees.,Germany,Cloudy,Afternoon,Autumn,Sightseeing,Nostalgia
Images/image_0959.jpg,Sunset casting purple and orange hues over the Grand Canyon.,United States,Sunny,Evening,Summer,Sightseeing,Adventure
Images/image_0960.jpg,Machu Picchu ruins nestled in green mountains with mist rolling in.,Peru,Cloudy,Morning,Summer,Hiking,Curiosity
Images/image_0961.jpg,The Eiffel Tower viewed from the Seine river at dusk with pink sky.,France,Cloudy,Evening,Spring,Sightseeing,Romance
Images/image_0962.jpg,Vibrant purple and green Northern Lights over a snowy landscape.,Iceland,Sunny,Evening,Winter,Sightseeing,Excitement
Images/image_0963.jpg,The Empire State Building and NYC skyline bathed in golden sunset light.,United States,Sunny,Evening,Summer,Sightseeing,Excitement
Images/image_0964.jpg,Blue domes and white buildings of Santorini against a bright sky.,Greece,Sunny,Afternoon,Summer,Other,Happiness
Images/image_0965.jpg,The faces of Mount Rushmore carved into the granite cliffside.,United States,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
Images/image_0966.jpg,Traditional Japanese street with women in kimonos near Yasaka Pagoda.,Japan,Sunny,Evening,Spring,Sightseeing,Romance
Images/image_0967.jpg,A stunning lakeside town surrounded by snow-dusted mountains under a vibrant pink and blue sunset sky.,New Zealand,Cloudy,Evening,Winter,Sightseeing,Melancholy
Images/image_0968.jpg,A golden sandy beach with turquoise waters and lush green hills under bright sunny skies.,United States,Sunny,Afternoon,Summer,Water,Happiness
Images/image_0969.jpg,White-washed cliffside homes with blue domes overlooking the deep blue Aegean Sea on a clear day.,Greece,Sunny,Afternoon,Summer,Sightseeing,Romance
Images/image_0970.jpg,Northern lights glowing above a peaceful harbor and modern buildings reflected in still water.,Iceland,Sunny,Evening,Winter,Nature,Excitement
Images/image_0971.jpg,A bright skyline featuring Tokyo Tower surrounded by dense clusters of modern buildings.,Japan,Sunny,Afternoon,Spring,Other,Excitement
Images/image_0972.jpg,"A coastal cityscape with beaches, modern buildings, and lively crowds enjoying sunlight.",Spain,Sunny,Afternoon,Summer,Other,Happiness
Images/image_0973.jpg,Historic canal houses reflecting warm sunset colors across calm water.,Netherlands,Cloudy,Evening,Autumn,Water,Nostalgia
Images/image_0974.jpg,A dramatic skyline featuring Marina Bay Sands under a colorful sunset sky.,Singapore,Cloudy,Evening,Summer,Sightseeing,Curiosity
Images/image_0975.jpg,Aerial view of Manhattan with Central Park at the center of towering skyscrapers.,United States,Sunny,Afternoon,Summer,Sightseeing,Excitement
Images/image_0976.jpg,A futuristic nighttime skyline glowing with gold and white lights across tall skyscrapers.,China,Sunny,Evening,Autumn,Other,Excitement
Images/image_0977.jpg,"Evening view of the Louvre Museum pyramid glowing under deep blue skies, showing the artistic and historic charm of Paris.",France,Sunny,Evening,Not Clear,Sightseeing,Curiosity
Images/image_0978.jpg,Two women wearing traditional purple and pink kimonos walking on a historic street in Kyoto capturing traditional Japanese culture and the peaceful charm of old-town Japan.,Japan,Sunny,Evening,Not Clear,Walking,Curiosity
Images/image_0979.jpg,"A rainy night at the Kaaba with worshippers praying on the wet marble floor, illuminated by the mosque lights, creating a peaceful and spiritual atmosphere.",Saudi Arabia,Rainy,Evening,Winter,Religious,Melancholy
Images/image_0980.jpg,"A bright daytime waterfall surrounded by green forest in Jeju Island, showing the islands peaceful nature and famous lush scenery.",South Korea,Sunny,Morning,Summer,Hiking,Melancholy
Images/image_0981.jpg,"A scenic view of the Rialto Bridge over the Grand Canal in Venice, showcasing the classic canal-city architecture and charm of Venices waterways under soft evening light.",Italy,Sunny,Evening,Not Clear,Walking,Romance
Images/image_0982.jpg,"A peaceful alpine village surrounded by green hills, autumn trees, and snowy mountain peaks, showing the natural beauty of the Swiss countryside.",Switzerland,Sunny,Morning,Autumn,Sightseeing,Melancholy
Images/image_0983.jpg,"An aerial view of the Colosseum surrounded by green parks and historic Roman buildings, showing the rich history and architectural beauty of Rome.",Italy,Sunny,Afternoon,Spring,Sightseeing,Excitement
Images/image_0984.jpg,"A stunning aerial view of a New Zealand coastline with turquoise water, white sand, and green rolling hills, showing the countrys natural beauty and peaceful landscapes.",New Zealand,Sunny,Evening,Summer,Other,Happiness
Images/image_0985.jpg,"A nighttime view of the Northern Lights glowing over snowy rocks and the icy coastline of Iceland, creating a magical and dramatic winter landscape.",Iceland,Snowy,Evening,Winter,Sightseeing,Excitement
Images/image_0986.jpg,"A calm turquoise lake surrounded by tall pine trees and snow-tipped mountains, with people canoeing peacefully across the water showcasing Canadas breathtaking natural scenery.",Canada,Sunny,Morning,Summer,Water,Melancholy
Images/image_0987.jpg,"Camp Nou stadium in Barcelona, a worldafamous football arena known for its electric atmosphere. I chose it because it represents passion, sports, and a dream visit for any football fan.",Spain,Sunny,Afternoon,Summer,Sightseeing,Excitement
Images/image_0988.jpg,"Times Square in New York City, full of bright lights, huge billboards, and nonstop energy. I chose it because it's one of the most iconic places in the world.",United States,Sunny,Evening,Autumn,Walking,Curiosity
Images/image_0989.jpg,"A scenic view of the Lofoten Islands with dramatic mountains, colorful fishing villages, and pure Arctic beauty. I chose it because it feels peaceful and unreal.",Norway,Sunny,Afternoon,Summer,Sightseeing,Adventure
Images/image_0990.jpg,Moraine Lake with its turquoise waters surrounded by high peaks in the Canadian Rockies. I chose it because its one of the most breathtaking lakes on Earth.,Canada,Sunny,Evening,Summer,Nature,Happiness
Images/image_0991.jpg,"The Lapland region, known for snowy forests, reindeer, and magical winter landscapes. I chose it because its perfect for northern lights and cozy winter vibes.",Finland,Sunny,Evening,Winter,Winter Sports,Nostalgia
Images/image_0992.jpg,"Hitachi Seaside Park covered with flowers, especially the blue nemophila fields. I chose it because it looks dreamy and peaceful.",Japan,Sunny,Afternoon,Autumn,Photography,Romance
Images/image_0993.jpg,Mendenhall Ice Caves with their glowing blue ice tunnels. I chose it because the frozen crystal-like caves look unreal and adventurous.,United States,Sunny,Evening,Winter,Hiking,Adventure
Images/image_0994.jpg,"Dome of the Rock in Jerusalem, an iconic golden-domed shrine located in Al-Aqsa Mosque compound. I chose it because it represents deep spiritual meaning and timeless Islamic architecture.",Palestine,Sunny,Afternoon,Summer,Sightseeing,Nostalgia
Images/image_0995.jpg,"Al-Masjid Al-Haram in Makkah, the holiest mosque in Islam surrounding the Kaaba. I chose it because its a dream spiritual destination for every Muslim.",Saudi Arabia,Sunny,Afternoon,Summer,Religious,Melancholy
Images/image_0996.jpg,"Lake Thun surrounded by mountains and peaceful Swiss villages. I chose it because the scenery is calm, fresh, and beautiful.",Switzerland,Sunny,Afternoon,Autumn,Other,Melancholy
Images/image_0997.jpg,"The image shows a bright aerial view of a modern city skyline with tall glass buildings. I chose this place because it looks clean, vibrant, and full of life.",United States,Sunny,Afternoon,Summer,No Activity,Happiness
Images/image_0998.jpg,The image shows a stunning landscape with the Northern Lights glowing in bright green waves nearby waterfalls and I chose it because combination of the mountainand glowing sky.,Iceland,Not Clear,Evening,Winter,Sightseeing,Adventure
Images/image_0999.jpg,"The image shows an aerial view of overwater villas built above bright turquoise water, connected by wooden walkways and I chose this place because it looks peaceful and luxurious, with crystal-clear water.",Maldives,Sunny,Afternoon,Spring,Relaxing,Happiness
Images/image_1000.jpg,"The image shows the Christ the Redeemer statue standing tall on a forest-covered mountain,I chose this place because it is one of the most iconic landmarks in the world, representing culture, history, and stunning natural scenery.",Brazil,Cloudy,Evening,Summer,Photography,Excitement
Images/image_1001.jpg,"The image shows a llama standing in front of the ancient stone ruins , surrounded by steep green mountains.I chose this place because it is one of the most famous historical sites in the world, and the mix of nature.",Peru,Sunny,Morning,Summer,Hiking,Nostalgia
Images/image_1002.jpg,"The image shows the Eiffel Tower rising into a clear blue sky. I chose this place because the Eiffel Tower is one of the most famous landmarks in the world, and it represents beauty, art, and romance.",France,Sunny,Afternoon,Summer,Sightseeing,Romance
Images/image_1003.jpg,"The image shows a bright red train crossing the Landwasser Viaduct, a tall stone bridge curving through a deep snowy valley.I chose this place because it looks like a magical winter landscape.",Switzerland,Snowy,Afternoon,Winter,Sightseeing,Melancholy
Images/image_1004.jpg,The image shows Big Ben standing tall beside the historic Houses of Parliament. A bright blue sky with white clouds fills the background .I chose this place because Big Ben is one of the most iconic landmarks in the world.,United Kingdom,Sunny,Morning,Spring,Sightseeing,Nostalgia
Images/image_1005.jpg,"The image shows a volcanic crater surrounded by mountains under a soft, colorful sky. I chose this place because volcanic landscapes are rare, powerful, and beautiful.",Costa Rica,Cloudy,Afternoon,Spring,Hiking,Adventure
Images/image_1006.jpg,The image shows colorful hot-air balloons floating over the unique rocky landscape during sunrise. The warm orange light shines on the soft.I chose this place because the hot-air balloons and unusual rock formations make it look like a surreal.,Turkey,Sunny,Morning,Summer,Adventure Sports,Happiness
Images/image_1007.jpg,"Beautiful nature with magical waterfall, it makes me feel happy hiking on these mountains, especielly at sunset",Iceland,Cloudy,Afternoon,Autumn,Hiking,Happiness
Images/image_1008.jpg,"I love how relaxing and beeautiful the Maldives beaches, they have good resorts with beautiful islands, want to visit it especielly in summer",Maldives,Sunny,Morning,Spring,Other,Excitement
Images/image_1009.jpg,"Modern city with a lot of Excitement, The glowing Petronas Towers make the city look alive, especially at Evening.",Malaysia,Sunny,Evening,Summer,Sightseeing,Excitement
Images/image_1010.jpg,This scene feels very calming; always wants to hike there and see the beautiful nature.,Japan,Cloudy,Morning,Spring,Hiking,Romance
Images/image_1011.jpg,"The ancient ruins surrounded by mountains give this place a mysterious and historic atmosphere, love to see the ruins and history of this ancient city",Peru,Cloudy,Afternoon,Summer,Hiking,Adventure
Images/image_1012.jpg,"The turquoise lake and snowy peaks look unreal, like a perfect postcard view of nature.",Canada,Cloudy,Afternoon,Summer,Sightseeing,Happiness
Images/image_1013.jpg,"These wooden houses in the Alps look warm and cozy, with the mountains adding a peaceful vibe, I want to visit it to see these magical views and feelings",Switzerland,Cloudy,Afternoon,Summer,Hiking,Nostalgia
Images/image_1014.jpg,"Big Ben always feels iconic to me, and the cloudy sky gives the city its classic British mood.",United Kingdom,Cloudy,Afternoon,Winter,Hiking,Curiosity
Images/image_1015.jpg,"The sunset colors, the city below and hiking to ride teleferik make this scene feel exciting and full of adventure.",Brazil,Cloudy,Afternoon,Winter,Hiking,Adventure
Images/image_1016.jpg,"This foggy forest road gives me a calm, mysterious feeling, like a quiet place to think and relaxing, I always love the feeling and sight of rain in nature especiely forests",Serbia,Rainy,Afternoon,Summer,Other,Melancholy
Images/image_1017.jpg,"A peaceful green valley filled with Colombias famous tall wax palm trees. I chose this place because it represents the natural beauty of Colombia, and Id love to visit somewhere calm, fresh, and surrounded by nature. It feels like an adventure and a connection to my background.",Colombia,Cloudy,Morning,Spring,Hiking,Adventure
